id,release_date,original_title,title,collection,collection_id,budget,revenue,runtime,popularity,vote_average,vote_count,adult,belongs_to_collection,genres,production_companies,spoken_languages,status,tagline,overview,imdb_id,production_countries,original_language
8914,1999-07-28,Deep Blue Sea,Deep Blue Sea,Deep Blue Sea Collection,518165,60000000,164700000,105,18.87,6.0,2410,False,"{'id': 518165, 'name': 'Deep Blue Sea Collection', 'poster_path': '/e30XKQXpMibZMuY2XF53ME9abM1.jpg', 'backdrop_path': '/3ODz60vl6rEE6n8NBEWKRml66ga.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]","[{'id': 28438, 'logo_path': None, 'name': 'Riche-Ludwig Productions', 'origin_country': ''}, {'id': 79, 'logo_path': '/at4uYdwAAgNRKhZuuFX8ShKSybw.png', 'name': 'Village Roadshow Pictures', 'origin_country': 'US'}, {'id': 28439, 'logo_path': None, 'name': 'Groucho III Film Partnership', 'origin_country': ''}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Bigger. Smarter. Faster. Meaner.,"Researchers on the undersea lab Aquatica have genetically altered the brains of captive sharks to develop a cure for Alzheimer's disease. But there's an unexpected side effect: the sharks got smarter, faster, and more dangerous. After a big storm damages their remote research facility, they must fight for their lives.",tt0149261,"[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",en
492336,2018-04-17,Deep Blue Sea 2,Deep Blue Sea 2,Deep Blue Sea Collection,518165,0,0,94,17.982,5.1,518,False,"{'id': 518165, 'name': 'Deep Blue Sea Collection', 'poster_path': '/e30XKQXpMibZMuY2XF53ME9abM1.jpg', 'backdrop_path': '/3ODz60vl6rEE6n8NBEWKRml66ga.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]","[{'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Stronger. Wiser. Deadlier.,"When shark conservationist Dr. Misty Calhoun is invited to consult on a top-secret project run by pharmaceutical billionaire Carl Durant, she is shocked to learn that the company is using unpredictable and highly aggressive bull sharks as its test subjects, which soon break loose and cause havoc.",tt7086706,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
703745,2020-08-25,Deep Blue Sea 3,Deep Blue Sea 3,Deep Blue Sea Collection,518165,5000000,0,100,15.874,5.6,312,False,"{'id': 518165, 'name': 'Deep Blue Sea Collection', 'poster_path': '/e30XKQXpMibZMuY2XF53ME9abM1.jpg', 'backdrop_path': '/3ODz60vl6rEE6n8NBEWKRml66ga.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]","[{'id': 139626, 'logo_path': None, 'name': 'Roserock Films', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Deadlier than ever.,"Dr. Emma Collins and her team are spending their third summer on the island of Little Happy studying the effect of climate change on the great white sharks who come to the nearby nursery every year to give birth. Along with the last two inhabitants of this former fishing village, their peaceful life is disrupted when a ""scientific"" team led by her ex-boyfriend and marine biologist Richard show up looking for three bull sharks who we soon learn aren't just any bull sharks.",tt11946300,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
37662,1970-12-21,The Railway Children,The Railway Children,The Railway Children Collection,987163,0,0,109,8.047,6.651,86,False,"{'id': 987163, 'name': 'The Railway Children Collection', 'poster_path': '/fJIwKB7wTKt1sBjW4bzO14b57FZ.jpg', 'backdrop_path': None}","[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]","[{'id': 538, 'logo_path': '/oGpxL5lFf8VpWsAQ6tut0on25LW.png', 'name': 'EMI Films', 'origin_country': 'GB'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,"The Railway, the Children . . . and the wonderful secret they'll share with you !","After the enforced absence of their father, the three Waterbury children move with their mother to Yorkshire, where they find themselves involved in several unexpected dramas along the railway by their new home.",tt0066279,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",en
826680,2022-07-15,The Railway Children Return,The Railway Children Return,The Railway Children Collection,987163,0,457433,95,26.303,6.6,181,False,"{'id': 987163, 'name': 'The Railway Children Collection', 'poster_path': '/fJIwKB7wTKt1sBjW4bzO14b57FZ.jpg', 'backdrop_path': None}","[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]","[{'id': 113521, 'logo_path': '/f1zRNbj6hK0Fqgc9lTVU5r3O3Iw.png', 'name': 'StudioCanal', 'origin_country': 'GB'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]",Released,A new adventure begins.,"Follow a group of children who are evacuated to a Yorkshire village during the Second World War, where they encounter a young soldier who, like them, is far away from home.",tt14592998,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",en
546554,2019-11-27,Knives Out,Knives Out,Knives Out Collection,722971,40000000,312897920,131,52.928,7.846,12386,False,"{'id': 722971, 'name': 'Knives Out Collection', 'poster_path': '/hAEATQo1enoasXMuSbeqw67E7N2.jpg', 'backdrop_path': '/G7qYINSq5xyDd0I0zn3DpAssA0.jpg'}","[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]","[{'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}, {'id': 2531, 'logo_path': '/9MfCJ2G6Nrf9yyRj4tAgPmMiDcn.png', 'name': 'MRC', 'origin_country': 'US'}, {'id': 37871, 'logo_path': '/aUOo1S2AabqQnRrXK6XuObWPDyK.png', 'name': 'T-Street', 'origin_country': 'US'}]","[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"Hell, any of them could have done it.","When renowned crime novelist Harlan Thrombey is found dead at his estate just after his 85th birthday, the inquisitive and debonair Detective Benoit Blanc is mysteriously enlisted to investigate. From Harlan's dysfunctional family to his devoted staff, Blanc sifts through a web of red herrings and self-serving lies to uncover the truth behind Harlan's untimely death.",tt8946378,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
661374,2022-11-23,Glass Onion: A Knives Out Mystery,Glass Onion: A Knives Out Mystery,Knives Out Collection,722971,40000000,13280000,140,40.735,7.1,5542,False,"{'id': 722971, 'name': 'Knives Out Collection', 'poster_path': '/hAEATQo1enoasXMuSbeqw67E7N2.jpg', 'backdrop_path': '/G7qYINSq5xyDd0I0zn3DpAssA0.jpg'}","[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]","[{'id': 37871, 'logo_path': '/aUOo1S2AabqQnRrXK6XuObWPDyK.png', 'name': 'T-Street', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"When the game ends, the mystery begins.",World-famous detective Benoit Blanc heads to Greece to peel back the layers of a mystery surrounding a tech billionaire and his eclectic crew of friends.,tt11564570,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
812583,,Wake Up Dead Man: A Knives Out Mystery,Wake Up Dead Man: A Knives Out Mystery,Knives Out Collection,722971,210000000,0,0,11.53,0.0,0,False,"{'id': 722971, 'name': 'Knives Out Collection', 'poster_path': '/hAEATQo1enoasXMuSbeqw67E7N2.jpg', 'backdrop_path': '/G7qYINSq5xyDd0I0zn3DpAssA0.jpg'}","[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]","[{'id': 37871, 'logo_path': '/aUOo1S2AabqQnRrXK6XuObWPDyK.png', 'name': 'T-Street', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Post Production,,Benoit Blanc returns in his most dangerous case yet.,tt14364480,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
46806,2003-04-27,Eloise at the Plaza,Eloise at the Plaza,Eloise Collection,1136672,0,0,89,9.884,6.1,72,False,"{'id': 1136672, 'name': 'Eloise Collection', 'poster_path': '/qLQCIyQg8GkezMZEFam6GxOJE4H.jpg', 'backdrop_path': '/fINqsjAG3cSmdVahZOfjU4IEdio.jpg'}","[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10770, 'name': 'TV Movie'}]",[],"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,"Eloise is a precocious but lovable six-year-old girl who lives in New York's Plaza Hotel. Her caretaker ""Nanny"" watches over her while her mom is away. Then one day, while trying to figure out how to get invited to a fancy ball as well as how to meet a visiting prince, Eloise makes a new friend around her age! So she decides to take him on a tour of the city - and all while plotting some matchmaking hijinks for her other friends too!",tt0346932,"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",en
59191,2003-11-22,Eloise at Christmastime,Eloise at Christmastime,Eloise Collection,1136672,0,0,89,12.527,6.4,65,False,"{'id': 1136672, 'name': 'Eloise Collection', 'poster_path': '/qLQCIyQg8GkezMZEFam6GxOJE4H.jpg', 'backdrop_path': '/fINqsjAG3cSmdVahZOfjU4IEdio.jpg'}","[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10770, 'name': 'TV Movie'}]","[{'id': 813, 'logo_path': None, 'name': 'Di Novi Pictures', 'origin_country': 'US'}, {'id': 20076, 'logo_path': '/ed9JyPNLqNOyJBJlDuv138sm1ES.png', 'name': 'Handmade Films', 'origin_country': 'GB'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,"Eloise is a precocious but lovable six-year-old girl who lives in New York's Plaza Hotel. The owner's daughter is getting married, but Eloise discovers that the fiance has devious plans to defraud kind Rachel! When her true love is revealed to be none other than Eloise's best friend Bill who works in the kitchen, Eloise goes on a mission to bring about a Christmas miracle and get the starcrossed lovers back together.. will things work out in time for a happy holiday ending?",tt0353393,"[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",en
13939,1974-07-24,Death Wish,Death Wish,Death Wish Collection,14377,3000000,22000000,93,21.62,6.899,838,False,"{'id': 14377, 'name': 'Death Wish Collection', 'poster_path': '/50cBWql6XEosx6ApJOJiAnqWbvN.jpg', 'backdrop_path': '/ex6rCofTglfyuO0HQiKedIIq4pZ.jpg'}","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]","[{'id': 14115, 'logo_path': None, 'name': 'Landers-Roberts Productions', 'origin_country': ''}, {'id': 10308, 'logo_path': '/5AEHeflZe2YavcjL0s99gJA8csi.png', 'name': 'The De Laurentiis Company', 'origin_country': 'US'}, {'id': 18039, 'logo_path': None, 'name': 'Scimitar Films', 'origin_country': ''}, {'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount Pictures', 'origin_country': 'US'}]","[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,"Vigilante, city style — judge, jury, and executioner.","After his wife is murdered by street punks, a pacifistic New York City architect becomes a one-man vigilante squad, prowling the streets for would-be muggers after dark.",tt0071402,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
14373,1982-02-20,Death Wish II,Death Wish II,Death Wish Collection,14377,2000000,45000000,92,27.119,6.267,463,False,"{'id': 14377, 'name': 'Death Wish Collection', 'poster_path': '/50cBWql6XEosx6ApJOJiAnqWbvN.jpg', 'backdrop_path': '/ex6rCofTglfyuO0HQiKedIIq4pZ.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","[{'id': 13549, 'logo_path': None, 'name': 'Golan-Globus Productions', 'origin_country': 'US'}, {'id': 664, 'logo_path': None, 'name': 'City Film', 'origin_country': 'US'}, {'id': 14115, 'logo_path': None, 'name': 'Landers-Roberts Productions', 'origin_country': ''}, {'id': 1444, 'logo_path': '/1848gsFuV3EGewKg8xWADAyJUVy.png', 'name': 'The Cannon Group', 'origin_country': 'US'}, {'id': 1138, 'logo_path': '/nFDryQEdl7eVjJuXoaT4Vw88xgz.png', 'name': 'Filmways Pictures', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,He's Planning to Clean Up the City. HIS way!,Paul Kersey is again a vigilante trying to find five punks who murdered his housekeeper and daughter in Los Angeles.,tt0082250,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
24873,1985-11-01,Death Wish 3,Death Wish 3,Death Wish Collection,14377,9000000,16116878,90,18.816,6.185,418,False,"{'id': 14377, 'name': 'Death Wish Collection', 'poster_path': '/50cBWql6XEosx6ApJOJiAnqWbvN.jpg', 'backdrop_path': '/ex6rCofTglfyuO0HQiKedIIq4pZ.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","[{'id': 1444, 'logo_path': '/1848gsFuV3EGewKg8xWADAyJUVy.png', 'name': 'The Cannon Group', 'origin_country': 'US'}, {'id': 13549, 'logo_path': None, 'name': 'Golan-Globus Productions', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,He's back in New York bringing justice to the streets...,Architect/vigilante Paul Kersey arrives back in New York City and is forcibly recruited by a crooked police chief to fight street crime caused by a large gang terrorizing the neighborhoods.,tt0089003,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
26263,1987-06-11,Death Wish 4: The Crackdown,Death Wish 4: The Crackdown,Death Wish Collection,14377,5000000,6880310,99,16.198,5.7,300,False,"{'id': 14377, 'name': 'Death Wish Collection', 'poster_path': '/50cBWql6XEosx6ApJOJiAnqWbvN.jpg', 'backdrop_path': '/ex6rCofTglfyuO0HQiKedIIq4pZ.jpg'}","[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}]","[{'id': 1444, 'logo_path': '/1848gsFuV3EGewKg8xWADAyJUVy.png', 'name': 'The Cannon Group', 'origin_country': 'US'}, {'id': 13549, 'logo_path': None, 'name': 'Golan-Globus Productions', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,This time it's war!,"After the death of his girlfriend's daughter from a drug overdose, Paul Kersey takes on the local drug cartel.",tt0092857,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
34746,1994-01-14,Death Wish V: The Face of Death,Death Wish V: The Face of Death,Death Wish Collection,14377,5000000,1702394,95,11.752,5.5,276,False,"{'id': 14377, 'name': 'Death Wish Collection', 'poster_path': '/50cBWql6XEosx6ApJOJiAnqWbvN.jpg', 'backdrop_path': '/ex6rCofTglfyuO0HQiKedIIq4pZ.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","[{'id': 13282, 'logo_path': None, 'name': '21st Century Film Corporation', 'origin_country': 'US'}, {'id': 21335, 'logo_path': None, 'name': 'Death Wish 5 Productions', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,No judge. No jury. No appeals. No deals.,"Paul Kersey is back at working vigilante justice when his fiancée, Olivia, has her business threatened by mobsters.",tt0109578,"[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",en
440021,2017-10-12,Happy Death Day,Happy Death Day,Happy Death Day Collection,526380,4800000,125500000,97,20.193,6.6,6111,False,"{'id': 526380, 'name': 'Happy Death Day Collection', 'poster_path': '/7ykNPCPsECkmInXyWJwnxMRd1ZB.jpg', 'backdrop_path': '/arJ8VLhhp0QrGZ4kQcDXB2Im1vA.jpg'}","[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]","[{'id': 23592, 'logo_path': None, 'name': 'Vesuvius Productions', 'origin_country': 'US'}, {'id': 3172, 'logo_path': '/rzKluDcRkIwHZK2pHsiT667A2Kw.png', 'name': 'Blumhouse Productions', 'origin_country': 'US'}, {'id': 96377, 'logo_path': '/6B3ggX8aVsyp2t9MUpSriEEyev1.png', 'name': 'Digital Riot Media', 'origin_country': 'US'}, {'id': 33, 'logo_path': '/3wwjVpkZtnog6lSKzWDjvw2Yi00.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Get up. Live your day. Get killed. Again.,"Caught in a bizarre and terrifying time warp, college student Tree finds herself repeatedly reliving the day of her murder, ultimately realizing that she must identify the killer and the reason for her death before her chances of survival run out.",tt5308322,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
512196,2019-02-13,Happy Death Day 2U,Happy Death Day 2U,Happy Death Day Collection,526380,9000000,64600000,100,20.563,6.308,3372,False,"{'id': 526380, 'name': 'Happy Death Day Collection', 'poster_path': '/7ykNPCPsECkmInXyWJwnxMRd1ZB.jpg', 'backdrop_path': '/arJ8VLhhp0QrGZ4kQcDXB2Im1vA.jpg'}","[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]","[{'id': 96377, 'logo_path': '/6B3ggX8aVsyp2t9MUpSriEEyev1.png', 'name': 'Digital Riot Media', 'origin_country': 'US'}, {'id': 3172, 'logo_path': '/rzKluDcRkIwHZK2pHsiT667A2Kw.png', 'name': 'Blumhouse Productions', 'origin_country': 'US'}, {'id': 33, 'logo_path': '/3wwjVpkZtnog6lSKzWDjvw2Yi00.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Death makes a killer comeback.,"Collegian Tree Gelbman wakes up in horror to learn that she's stuck in a parallel universe. Her boyfriend Carter is now with someone else, and her friends and fellow students seem to be completely different versions of themselves. When Tree discovers that Carter's roommate has been altering time, she finds herself once again the target of a masked killer. When the psychopath starts to go after her inner circle, Tree soon realizes that she must die over and over again to save everyone.",tt8155288,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
774079,,Happy Death Day to Us,Happy Death Day to Us,Happy Death Day Collection,526380,0,0,0,4.23,0.0,0,False,"{'id': 526380, 'name': 'Happy Death Day Collection', 'poster_path': '/7ykNPCPsECkmInXyWJwnxMRd1ZB.jpg', 'backdrop_path': '/arJ8VLhhp0QrGZ4kQcDXB2Im1vA.jpg'}","[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]","[{'id': 33, 'logo_path': '/3wwjVpkZtnog6lSKzWDjvw2Yi00.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 3172, 'logo_path': '/rzKluDcRkIwHZK2pHsiT667A2Kw.png', 'name': 'Blumhouse Productions', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Rumored,,,,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
