,id,release_date,original_title,title,Wikipedia movie ID
1203,36811,2009-09-04,The Last Station,The Last Station,18066576
1204,31662,1998-02-12,Affliction,Affliction,171559
1205,20815,1990-02-15,The Handmaid's Tale,The Handmaid's Tale,4265319
1206,15917,2002-07-11,देवदास,Devdas,4102452
1207,10657,1993-08-27,Needful Things,Needful Things,19752168
1208,2103,2002-11-27,Solaris,Solaris,4908352
1209,660046,2022-09-30,பொன்னியின் செல்வன்: பாகம் 1,Ponniyin Selvan: Part I,60998718
1210,64246,2010-08-21,カラフル,Colorful,30101673
1211,72710,2013-03-22,The Host,The Host,34465253
1212,10514,1971-03-12,The Andromeda Strain,The Andromeda Strain,3887641
1213,326285,2016-10-20,American Pastoral,American Pastoral,47712338
1214,13466,1999-02-19,October Sky,October Sky,1110047
1215,35052,2009-12-04,Cracks,Cracks,24870003
1216,1628,1962-01-23,Jules et Jim,Jules and Jim,2158246
1217,16229,2001-09-08,Prozac Nation,Prozac Nation,4767200
1218,14778,2001-09-10,Last Orders,Last Orders,10877732
1219,31067,2000-04-09,Fail Safe,Fail Safe,4951286
1220,60670,2000-09-27,Les Rivières pourpres,The Crimson Rivers,5443770
1221,716814,2022-04-01,Odotus,The Wait,74791363
1222,330483,2016-02-04,The Choice,The Choice,43993637
1223,475888,2018-09-09,Tell It to the Bees,Tell It to the Bees,54948113
1224,16911,2008-12-18,Обитаемый остров,The Inhabited Island,21199699
1225,1115191,2023-06-09,Poisoned: The Dirty Truth About Your Food,Poisoned: The Dirty Truth About Your Food,321956
1226,63564,1996-12-06,The Last of the High Kings,The Last of the High Kings,13472401
1227,254201,2014-10-02,Fasandræberne,The Absent One,48917843
1228,137321,2014-02-13,Winter's Tale,Winter's Tale,37204046
1229,43002,1962-05-24,Lonely are the Brave,Lonely are the Brave,2165590
1230,20766,2009-11-25,The Road,The Road,15615865
1231,11403,2010-04-09,The River Why,The River Why,18683970
1232,685274,2021-06-11,機動戦士ガンダム 閃光のハサウェイ,Mobile Suit Gundam Hathaway,1932340
1233,743382,2020-10-02,Serious Men,Serious Men,63706742
1234,9388,2005-09-09,Thank You for Smoking,Thank You for Smoking,2273984
1235,13949,2007-04-01,Persuasion,Persuasion,10332103
1236,31598,1990-04-27,Q & A,Q & A,5628492
1237,76758,2011-12-15,金陵十三釵,The Flowers of War,32427135
1238,480857,2020-03-11,Radioactive,Radioactive,56658616
1239,31300,1987-05-14,Sous le soleil de Satan,Under the Sun of Satan,4430420
1240,73194,1939-11-10,Drums Along the Mohawk,Drums Along the Mohawk,624314
1241,13491,2007-12-25,Arn: Tempelriddaren,Arn: The Knight Templar,8627638
1242,271,1984-12-14,Ronja Rövardotter,"Ronia, the Robber's Daughter",19488378
1243,31527,1934-05-09,The Scarlet Empress,The Scarlet Empress,3644661
1244,631132,2020-02-01,ゴブリンスレイヤー -GOBLIN'S CROWN-,Goblin Slayer: Goblin's Crown,50549776
1245,14043,2007-06-15,Nancy Drew,Nancy Drew,4207567
1246,779,1932-05-06,Vampyr - Der Traum des Allan Grey,Vampyr,859655
1247,18555,1996-08-23,Foxfire,Foxfire,903297
1248,499028,2018-03-14,지금 만나러 갑니다,Be with You,56739196
1249,30959,1965-01-06,怪談,Kwaidan,1268511
1250,27273,1982-08-17,The Flight of Dragons,The Flight of Dragons,342926
1251,10390,1999-09-17,For Love of the Game,For Love of the Game,1231856
1252,1010826,2023-08-25,El club de los lectores criminales,Killer Book Club,75663662
1253,354125,2016-10-27,Cold Moon,Cold Moon,51789908
1254,21183,1995-06-02,Fluke,Fluke,701775
1255,362584,2016-08-19,傷物語〈Ⅱ熱血篇〉,Kizumonogatari Part 2: Nekketsu,49576635
1256,43047,1960-12-08,The Sundowners,The Sundowners,92703
1257,26268,1966-02-22,Harper,Harper,6646087
1258,13416,2004-10-08,Friday Night Lights,Friday Night Lights,1065748
1259,24100,2000-10-27,The Little Vampire,The Little Vampire,4405649
1260,75133,1994-06-01,Sharpe's Enemy,Sharpe's Enemy,1046746
1261,17185,1962-06-06,Advise & Consent,Advise & Consent,9701325
1262,66956,1964-09-04,Les Amitiés particulières,This Special Friendship,10879447
1263,931,1973-01-18,Don't Look Now,Don't Look Now,1405697
1264,413471,2016-10-07,The Late Bloomer,The Late Bloomer,47641454
1265,413998,2017-06-08,My Cousin Rachel,My Cousin Rachel,51120459
1266,9364,2011-09-09,Wuthering Heights,Wuthering Heights,29730492
1267,42188,2010-03-18,Never Let Me Go,Never Let Me Go,22547614
1268,11308,1984-03-09,The Hotel New Hampshire,The Hotel New Hampshire,5240530
1269,816952,2022-09-29,My Best Friend's Exorcism,My Best Friend's Exorcism,67356141
1270,9306,1996-08-23,The Island of Dr. Moreau,The Island of Dr. Moreau,19875689
1271,37933,2006-07-29,ゲド戦記,Tales from Earthsea,3433026
1272,897097,2022-04-02,Cobalt Blue,Cobalt Blue,69254630
1273,75066,1961-03-01,Le Président,The President,41919683
1274,44875,1941-03-21,Topper Returns,Topper Returns,12620199
1275,333033,2015-03-25,The Heyday of the Insensitive Bastards,The Heyday of the Insensitive Bastards,55665018
1276,52505,2010-10-28,The Other Woman,The Other Woman,2549266
1277,220,1955-04-10,East of Eden,East of Eden,290970
1278,38117,2011-01-21,Beastly,Beastly,22830026
1279,400728,2017-10-27,Tuntematon sotilas,Unknown Soldier,55640954
1280,16056,2009-07-08,Winged Creatures,Winged Creatures,10440670
1281,11931,2005-10-07,In Her Shoes,In Her Shoes,2073069
1282,2972,1920-10-28,"Der Golem, wie er in die Welt kam",The Golem: How He Came Into the World,6090379
1283,449856,2017-05-20,Fortunata,Lucky,51992470
1284,42489,1972-09-24,Sounder,Sounder,11526309
1285,357407,2017-02-03,虐殺器官,Genocidal Organ,29896950
1286,477428,2019-09-12,Nabarvené ptáče,The Painted Bird,56661136
1287,9708,2006-08-31,The Wicker Man,The Wicker Man,5515243
1288,43376,1951-02-07,Journal d'un curé de campagne,Diary of a Country Priest,2849218
1289,899535,2023-06-22,Um Ano Inesquecível - Primavera,An Unforgettable Year – Spring,74933200
1290,13397,1974-12-10,The Year Without a Santa Claus,The Year Without a Santa Claus,3312692
1291,39013,2010-06-11,Winter's Bone,Winter's Bone,26012433
1292,43379,1951-02-08,Miracolo a Milano,Miracle in Milan,3213280
1293,11027,1981-03-20,The Postman Always Rings Twice,The Postman Always Rings Twice,5429460
1294,16692,1962-04-18,座頭市物語,The Tale of Zatoichi,24427416
1295,9104,2002-10-31,Buffalo Soldiers,Buffalo Soldiers,303103
1296,840882,2022-03-03,The Weekend Away,The Weekend Away,70096965
1297,398181,2017-11-08,You Were Never Really Here,You Were Never Really Here,51401885
1298,69007,1983-09-30,The Honorary Consul,The Honorary Consul,22112974
1299,286940,2014-08-05,The Boxcar Children,The Boxcar Children,45641318
1300,6171,2003-03-21,Dreamcatcher,Dreamcatcher,2876631
1301,7797,2007-10-26,Youth Without Youth,Youth Without Youth,5569730
1302,10604,1964-12-14,Αλέξης Ζορμπάς,Zorba the Greek,45606
1303,62977,2011-04-28,关云长,The Lost Bladesman,27339480
1304,36915,1996-05-17,Heaven's Prisoners,Heaven's Prisoners,3569886
1305,27171,1984-01-27,The Lonely Guy,The Lonely Guy,4094415
1306,27118,1939-03-24,The Hound of the Baskervilles,The Hound of the Baskervilles,5664795
1307,26845,1932-04-02,Tarzan the Ape Man,Tarzan the Ape Man,2259030
1308,910371,2022-09-16,ヘルドッグス,Hell Dogs,513090
1309,399019,2017-06-23,The Beguiled,The Beguiled,51081025
1310,11837,1978-10-14,Watership Down,Watership Down,982243
1311,4281,1988-04-15,Appointment with Death,Appointment with Death,4053005
1312,3469,1967-06-18,Far from the Madding Crowd,Far from the Madding Crowd,3510662
1313,27367,1942-07-03,Mrs. Miniver,Mrs. Miniver,4836948
1314,411405,2017-04-28,Small Crimes,Small Crimes,53596986
1315,13922,2005-08-12,The Great Raid,The Great Raid,2317900
1316,12205,2002-01-19,仄暗い水の底から,Dark Water,1618008
1317,10236,1973-10-17,The Way We Were,The Way We Were,225476
1318,281783,1969-03-27,Satyricon,The Degenerates,37683134
1319,218778,2014-10-08,"Alexander and the Terrible, Horrible, No Good, Very Bad Day","Alexander and the Terrible, Horrible, No Good, Very Bad Day",39507851
1320,603204,2022-10-14,Stars at Noon,Stars at Noon,63148089
1321,13823,1992-03-27,The Power of One,The Power of One,21981842
1322,506680,2018-09-14,Unbroken: Path to Redemption,Unbroken: Path to Redemption,56667689
1323,10403,1992-04-03,The Player,The Player,358263
1324,339987,2017-06-02,The Exception,The Exception,51419326
1325,133502,1978-04-12,"Attention, les enfants regardent","Attention, the Kids Are Watching",44805435
1326,31332,1967-10-14,Lo straniero,The Stranger,568666
1327,399121,2019-09-30,J'accuse,An Officer and a Spy,61360160
1328,746049,2020-12-05,Time for Us to Come Home for Christmas,Time for Us to Come Home for Christmas,38042908
1329,541134,2022-10-19,The Good Nurse,The Good Nurse,63117680
1330,500104,2023-09-08,Aristotle and Dante Discover the Secrets of the Universe,Aristotle and Dante Discover the Secrets of the Universe,69728626
1331,4441,2006-05-25,Candy,Candy,2511267
1332,32648,1997-11-09,Into Thin Air: Death on Everest,Into Thin Air: Death on Everest,31305387
1333,62204,1981-12-16,La Guerre du feu,Quest for Fire,12076925
1334,79827,1962-05-14,The Intruder,The Intruder,9521170
1335,77553,1967-01-19,Hotel,Hotel,2084008
1336,23514,2011-10-13,The Rum Diary,The Rum Diary,12580152
1337,2757,2002-12-06,Adaptation.,Adaptation.,200626
1338,631060,2021-04-29,Things Heard & Seen,Things Heard & Seen,62000460
1339,810223,2021-05-07,An Autumn Romance,An Autumn Romance,58910666
1340,279828,2014-06-20,Delirium,Delirium,44038913
1341,79735,1971-07-02,Shoot Out,Shoot Out,26640913
1342,11194,2003-09-05,Touching the Void,Touching the Void,11103982
1343,567970,2020-01-28,Lost Girls,Lost Girls,58766125
1344,37917,1982-12-15,Honkytonk Man,Honkytonk Man,5016299
1345,15199,2008-11-21,Rent: Filmed Live on Broadway,Rent: Filmed Live on Broadway,20100988
1346,837881,2022-11-17,She Said,She Said,67886922
1347,334538,2016-06-03,Into the Forest,Into the Forest,44377519
1348,897,1956-10-11,অপরাজিত,Aparajito,1267738
1349,42245,1976-06-18,The Food of the Gods,The Food of the Gods,7189073
1350,501395,2019-11-23,True History of the Kelly Gang,True History of the Kelly Gang,55728550
1351,12479,1999-02-18,Breakfast of Champions,Breakfast of Champions,3210646
1352,513223,2018-04-19,Perdida,Perdida,58466495
1353,10447,1994-04-29,No Escape,No Escape,2430462
1354,573683,2019-04-26,バースデー・ワンダーランド,The Wonderland,66019463
1355,75938,1977-02-09,Twilight's Last Gleaming,Twilight's Last Gleaming,2154180
1356,36194,1971-06-16,The Go-Between,The Go-Between,8300648
1357,37414,2010-02-19,The Killer Inside Me,The Killer Inside Me,21000149
1358,161285,1994-09-01,阳光灿烂的日子,In the Heat of the Sun,3554438
1359,465914,2018-12-14,If Beale Street Could Talk,If Beale Street Could Talk,54515886
1360,667869,2020-11-03,La vita davanti a sé,The Life Ahead,63137584
1361,646106,2020-02-14,Flukten over grensen,The Crossing,69916899
1362,18129,1990-08-08,The Grifters,The Grifters,770184
1363,31592,1932-10-20,The Old Dark House,The Old Dark House,2629975
1364,44655,1951-04-11,Susana,Susana,18699834
1365,12404,2008-09-05,Me and Orson Welles,Me and Orson Welles,17685541
1366,505706,2019-02-21,Der Goldene Handschuh,The Golden Glove,59697995
1367,558582,2020-03-06,First Cow,First Cow,60219489
1368,353989,2015-06-04,Abzurdah,Abzurdah,47058356
1369,11888,2002-01-18,Snow Dogs,Snow Dogs,2093928
1370,26371,1987-09-18,Maurice,Maurice,3681345
1371,37305,1959-05-29,Pork Chop Hill,Pork Chop Hill,978631
1372,494974,2018-09-13,Red Joan,Red Joan,56539426
1373,22327,2009-09-11,Youth in Revolt,Youth in Revolt,13408866
1374,31941,1978-08-02,Who'll Stop the Rain,Who'll Stop the Rain,6425079
1375,56759,1998-09-16,Notre Dame de Paris,Notre Dame de Paris,62233
1376,4193,1982-03-05,Evil Under the Sun,Evil Under the Sun,4908814
1377,619594,2020-02-20,My Salinger Year,My Salinger Year,60839324
1378,108843,1945-09-06,Our Vines Have Tender Grapes,Our Vines Have Tender Grapes,9104365
1379,71859,2011-09-28,We Need to Talk About Kevin,We Need to Talk About Kevin,17260746
1380,1132535,2023-11-10,Stamped from the Beginning,Stamped from the Beginning,75069675
1381,613,2004-09-16,Der Untergang,Downfall,993791
1382,425194,2018-02-01,Die kleine Hexe,The Little Witch,38982081
1383,30977,1938-02-11,The Adventures of Tom Sawyer,The Adventures of Tom Sawyer,14586918
1384,67659,1968-03-20,La Bataille de San Sebastian,Guns for San Sebastian,4695168
1385,3031,1932-12-24,Island of Lost Souls,Island of Lost Souls,5480364
1386,38718,1990-10-19,Reversal of Fortune,Reversal of Fortune,171011
1387,4836,2004-09-30,Layer Cake,Layer Cake,1044633
1388,23488,2009-09-09,Dorian Gray,Dorian Gray,19308640
1389,381034,2016-08-26,I Am Not a Serial Killer,I Am Not a Serial Killer,46183682
1390,24808,1983-04-29,Something Wicked This Way Comes,Something Wicked This Way Comes,2210017
1391,64867,1959-11-10,Third Man on the Mountain,Third Man on the Mountain,15325765
1392,31701,1988-02-05,Cop,Cop,2259649
1393,397415,2017-03-16,Vengeance: A Love Story,Vengeance: A Love Story,49357693
1394,31995,1939-05-11,Jamaica Inn,Jamaica Inn,3291478
1395,743232,2021-07-22,Tigrar,Tigers,59560642
1396,9414,1997-11-14,The Man Who Knew Too Little,The Man Who Knew Too Little,2457278
1397,9945,1998-10-30,Vampires,Vampires,975913
1398,3423,1970-03-13,Les Choses de la vie,The Things of Life,15194448
1399,41609,1948-10-20,The Three Musketeers,The Three Musketeers,11654754
1400,9300,1992-12-11,Orlando,Orlando,917665
1401,80255,1957-12-14,A Farewell to Arms,A Farewell to Arms,15100596
1402,42996,1962-08-22,Five Weeks in a Balloon,Five Weeks in a Balloon,32312042
1403,46334,1996-10-16,Capitaine Conan,Captain Conan,25748112
1404,5769,1963-08-24,Tom Jones,Tom Jones,97732
1405,29862,1981-09-04,Tuppen,The Rooster,5878392
1406,108312,1986-12-24,Native Son,Native Son,39553106
1407,569982,2018-10-15,Mr. 365,Mr. 365,63244709
1408,266,1963-10-29,Le Mépris,Contempt,1109777
1409,56135,1946-11-19,The Razor's Edge,The Razor's Edge,6000549
1410,43103,1958-12-29,Room at the Top,Room at the Top,5074911
1411,4479,1978-12-27,Les Misérables,Les Misérables,22554371
1412,84105,2012-01-13,Frenemies,Frenemies,33857489
1413,57310,1975-12-23,La donna della domenica,The Sunday Woman,22188458
1414,126853,1999-08-22,A Cooler Climate,A Cooler Climate,25918775
1415,9278,1992-01-17,Freejack,Freejack,1368785
1416,1415,2003-09-05,Party Monster,Party Monster,497109
1417,8293,1992-03-13,Howards End,Howards End,133622
1418,711,2000-12-21,Finding Forrester,Finding Forrester,11414473
1419,175528,2013-09-27,Baggage Claim,Baggage Claim,38860265
1420,29786,1979-08-03,North Dallas Forty,North Dallas Forty,2648507
1421,42518,1939-11-10,Gulliver's Travels,Gulliver's Travels,5649709
1422,10785,1951-04-05,The Thing from Another World,The Thing from Another World,76387
1423,29866,2000-02-11,Canone inverso,Making Love,3258336
1424,115023,2012-10-24,Die Vermessung der Welt,Measuring the World,58117456
1425,705862,2020-02-21,Red,Red,62762141
1426,227707,2013-12-05,The Adventurer: The Curse of the Midas Box,The Adventurer: The Curse of the Midas Box,71228298
1427,1093396,2023-05-19,Carrot Cake Murder: A Hannah Swensen Mystery,Carrot Cake Murder: A Hannah Swensen Mystery,50801721
1428,42036,1989-01-04,The Man in the Brown Suit,The Man in the Brown Suit,65823864
1429,446132,2017-09-20,Gauguin : Voyage de Tahiti,Gauguin: Voyage to Tahiti,64719
1430,44534,1947-12-25,Captain from Castile,Captain from Castile,12441423
1431,2274,2007-10-05,The Seeker: The Dark Is Rising,The Seeker: The Dark Is Rising,9482929
1432,4958,2000-11-02,The Legend of Bagger Vance,The Legend of Bagger Vance,1525408
1433,27549,1991-06-08,Beastmaster 2: Through the Portal of Time,Beastmaster 2: Through the Portal of Time,24416479
1434,760758,2021-08-27,岬のマヨイガ,The House of the Lost on the Cape,65775893
1435,11121,1979-10-06,Tess,Tess,26015065
1436,27621,2008-08-22,The Cheetah Girls: One World,The Cheetah Girls: One World,9555242
1437,17801,1940-11-21,The Letter,The Letter,172031
1438,31948,1978-03-10,Gray Lady Down,Gray Lady Down,2475962
1439,456616,2018-06-28,Meine teuflisch gute Freundin,How to Be Really Bad,56464951
1440,108794,1997-05-07,Sharpe's Revenge,Sharpe's Revenge,1046746
1441,57403,2010-10-20,Mistérios de Lisboa,Mysteries of Lisbon,32644830
1442,13635,2008-10-22,L'Instinct de mort,Mesrine: Killer Instinct,22483443
1443,29030,1964-11-29,The Tomb of Ligeia,The Tomb of Ligeia,1776723
1444,357411,2015-11-13,ハーモニー,Harmony,48024418
1445,232679,2014-08-22,When the Game Stands Tall,When the Game Stands Tall,39194103
1446,27332,1982-07-30,Tex,Tex,13562181
1447,63517,2009-12-30,The Turn of the Screw,The Turn of the Screw,30608539
1448,30944,2000-05-28,On the Beach,On the Beach,4802267
1449,5625,1969-05-09,Madame und ihre Nichte,Madame and Her Niece,62719930
1450,13334,2006-12-28,Волкодав из рода Серых Псов,Wolfhound of the Grey Dog Clan,6301509
1451,718838,2021-11-12,Mothering Sunday,Mothering Sunday,65384786
1452,42884,1997-11-02,Cinderella,Cinderella,29116221
1453,203739,2014-02-07,Vampire Academy,Vampire Academy,39323439
1454,20416,1977-06-17,The Deep,The Deep,2952125
1455,2013,2007-05-23,Le Scaphandre et le Papillon,The Diving Bell and the Butterfly,11435243
1456,11910,2007-10-12,Hogfather,Hogfather,552177
1457,22527,1956-12-22,The Wrong Man,The Wrong Man,1582683
1458,22796,1998-09-11,Simon Birch,Simon Birch,2281450
1459,198795,1967-01-26,Pedro Páramo,Pedro Paramo,21906878
1460,15271,2003-10-03,Bright Young Things,Bright Young Things,957179
1461,43012,1962-11-21,Taras Bulba,Taras Bulba,2193661
1462,921785,2023-03-02,Mixed by Erry,Mixed by Erry,74504633
1463,521190,2018-04-28,The Beach House,The Beach House,57285693
1464,46198,2010-04-22,My Girlfriend's Boyfriend,My Girlfriend's Boyfriend,23063745
1465,10795,2006-11-01,Ne le dis à personne,Tell No One,12135919
1466,255382,1986-09-05,Desiderando Giulia,Desiring Julia,43568095
1467,42473,1973-03-15,Tom Sawyer,Tom Sawyer,3739855
1468,624789,2021-08-06,Naked Singularity,Naked Singularity,62369374
1469,515911,2018-09-12,Mademoiselle de Joncquières,Lady J,58098075
1470,16335,2009-02-20,Walled In,Walled In,269024
1471,43525,1942-05-08,In This Our Life,In This Our Life,6631386
1472,5179,1969-02-24,The Prime of Miss Jean Brodie,The Prime of Miss Jean Brodie,22332882
1473,331588,2015-10-05,The Great Gilly Hopkins,The Great Gilly Hopkins,43074497
1474,108483,1969-11-01,Taste of Excitement,Taste of Excitement,38896382
1475,11694,1965-06-24,Cat Ballou,Cat Ballou,161882
1476,258284,2014-04-20,Every Secret Thing,Every Secret Thing,39425509
1477,29117,1947-10-11,The Unsuspected,The Unsuspected,2697545
1478,793147,2021-02-03,余生，请多指教,Please Enlighten Me,50731291
1479,42661,1958-06-11,The Vikings,The Vikings,5295514
1480,50553,1943-09-17,Sherlock Holmes Faces Death,Sherlock Holmes Faces Death,11351598
1481,264656,2014-05-18,The Homesman,The Homesman,39484514
1482,3476,1975-02-12,L'Important c'est d'aimer,That Most Important Thing: Love,4488504
1483,13703,1987-11-06,Less Than Zero,Less Than Zero,6179073
1484,34193,1978-11-08,Magic,Magic,896182
1485,5228,1976-04-23,Stay Hungry,Stay Hungry,3497365
1486,33583,1971-08-25,Il Decameron,The Decameron,7995974
1487,42807,1998-03-26,The Newton Boys,The Newton Boys,723288
1488,43470,1946-05-01,A Stolen Life,A Stolen Life,2145582
1489,588182,2021-10-29,Hytti nro 6,Compartment No. 6,67841135
1490,45522,1969-07-23,Castle Keep,Castle Keep,19248783
1491,407451,2018-03-08,A Wrinkle in Time,A Wrinkle in Time,44173688
1492,18276,2006-11-03,Hoot,Hoot,3934285
1493,659993,2020-10-29,Erna i krig,Mother at War,60935929
1494,44520,2009-04-30,Nedodržaný sľub,Broken Promise,56568658
1495,16347,1958-12-04,Auntie Mame,Auntie Mame,9597495
1496,24650,1949-06-25,The Fountainhead,The Fountainhead,5274232
1497,364410,2016-06-18,The White King,The White King,52520452
1498,12994,2007-01-21,The Nines,The Nines,8816501
1499,26603,1988-02-25,Vice Versa,Vice Versa,18487239
1500,38805,1963-06-04,Lilies of the Field,Lilies of the Field,97734
1501,196024,2013-10-03,Kvinden i buret,The Keeper of Lost Causes,48905368
1502,23518,1964-02-01,Seven Days in May,Seven Days in May,297431
1503,43041,1960-07-21,The Adventures of Huckleberry Finn,The Adventures of Huckleberry Finn,14311
1504,3003,2001-12-25,The Lost World,The Lost World,4194975
1505,78256,1955-02-24,The End of the Affair,The End of the Affair,9123604
1506,43610,1945-05-03,The Valley of Decision,The Valley of Decision,181339
1507,337029,2015-08-29,Frankenstein,Frankenstein,43083275
1508,34276,1964-07-01,First Men in the Moon,First Men in the Moon,878670
1509,434966,1959-09-02,Maigret et l'Affaire Saint-Fiacre,Maigret and the St. Fiacre Case,182032
1510,33997,2009-09-24,Desert Flower,Desert Flower,32655915
1511,75892,1989-09-22,Sangre y arena,Blood and Sand,12270921
1512,9573,2002-08-09,Blood Work,Blood Work,1072060
1513,395841,2018-09-22,Hold the Dark,Hold the Dark,53044160
1514,26039,1967-08-30,Point Blank,Point Blank,1449256
1515,126777,1938-09-28,If I Were King,If I Were King,1364238
1516,34615,1995-12-15,"Cry, the Beloved Country","Cry, the Beloved Country",10475655
1517,294,1985-10-01,Desert Hearts,Desert Hearts,7313414
1518,417028,2016-10-07,The Swap,The Swap,51082724
1519,430214,2017-04-07,夜は短し歩けよ乙女,"Night Is Short, Walk On Girl",53188322
1520,18524,2006-06-01,The Celestine Prophecy,The Celestine Prophecy,15643852
1521,505423,2019-01-26,Wounds,Wounds,57024462
1522,16998,2005-06-09,La Moustache,The Moustache,3534336
1523,84060,1995-05-05,Cruel Jaws,Cruel Jaws,29489347
1524,756603,2021-12-01,Les Choses humaines,The Accusation,73041811
1525,75141,1974-05-24,Huckleberry Finn,Huckleberry Finn,7514868
1526,8338,2008-05-14,Blindness,Blindness,11760799
1527,717151,2022-03-18,The Phantom of the Open,The Phantom of the Open,65590595
1528,427337,2017-02-24,Rum 213,Room 213,3681345
1529,428099,2016-12-17,ぼくは明日、昨日のきみとデートする,"My Tomorrow, Your Yesterday",52641327
1530,28771,1984-12-23,The Masks of Death,The Masks of Death,10894103
1531,25553,1968-02-08,Dark of the Sun,Dark of the Sun,15047111
1532,43937,2009-02-05,Like Dandelion Dust,Like Dandelion Dust,24201336
1533,466550,2019-11-01,Drive,Drive,53358312
1534,26405,1971-07-21,Wake in Fright,Wake in Fright,10454813
1535,471853,2018-04-05,Transit,Transit,56511850
1536,342588,2015-10-02,屍者の帝国,The Empire of Corpses,47801352
1537,18299,1957-05-29,Love in the Afternoon,Love in the Afternoon,3834305
1538,18444,1960-12-21,Swiss Family Robinson,Swiss Family Robinson,807979
1539,346830,2015-08-20,Boy 7,Boy 7,53764417
1540,1403,1966-06-15,Duel at Diablo,Duel at Diablo,5843609
1541,46789,2010-03-25,Submarino,Submarino,26163439
1542,583132,2019-05-24,貞子,Sadako,64386994
1543,26782,1965-10-18,Тіні забутих предків,Shadows of Forgotten Ancestors,6135781
1544,172390,2014-10-23,Tom Sawyer & Huckleberry Finn,Tom Sawyer & Huckleberry Finn,45523675
1545,287486,2014-09-05,Mielensäpahoittaja,The Grump,43566198
1546,429238,2017-01-06,Coin Heist,Coin Heist,52548683
1547,596161,2020-11-05,Let Him Go,Let Him Go,60032333
1548,1079078,2023-05-11,Royalteen: Prinsesse Margrethe,Royalteen: Princess Margrethe,75374570
1549,25763,1977-09-10,Damnation Alley,Damnation Alley,5781218
1550,333653,2015-04-05,If There Be Thorns,If There Be Thorns,43483012
1551,566387,2019-01-25,十二人の死にたい子どもたち,12 Suicidal Teens,2068983
1552,92298,1976-04-11,The Sailor Who Fell from Grace with the Sea,The Sailor Who Fell from Grace with the Sea,34082804
1553,401905,2018-05-12,Fahrenheit 451,Fahrenheit 451,54242033
1554,17665,1968-11-14,The Shoes of the Fisherman,The Shoes of the Fisherman,949772
1555,437081,2017-10-03,남한산성,The Fortress,53909979
1556,57047,2001-08-15,The Fourth Angel,The Fourth Angel,11508746
1557,77250,1937-11-09,The Hurricane,The Hurricane,1364234
1558,42345,1970-02-08,The Molly Maguires,The Molly Maguires,3565365
1559,27899,1931-01-25,Little Caesar,Little Caesar,15272880
1560,836009,2022-02-10,Against the Ice,Against the Ice,66433171
1561,1818,1960-11-25,Tirez sur le pianiste,Shoot the Piano Player,1647985
1562,9519,2000-06-21,Chopper,Chopper,905483
1563,105627,1969-02-28,Žert,The Joke,37484551
1564,32293,2003-08-15,The Cheetah Girls,The Cheetah Girls,1373475
1565,32689,1983-09-04,Prénom Carmen,First Name: Carmen,2951875
1566,81250,2011-11-11,Geek Charming,Geek Charming,33428841
1567,25797,2001-12-06,Minoes,Miss Minoes,8721887
1568,532865,2021-01-14,The Dig,The Dig,61639250
1569,724665,2022-09-16,"Confess, Fletch","Confess, Fletch",68073579
1570,383709,2017-10-13,Wonderstruck,Wonderstruck,48578643
1571,44521,1958-04-23,Ni vu… Ni connu…,Neither Seen Nor Recognized,29346238
1572,12568,2008-07-25,Brideshead Revisited,Brideshead Revisited,10825522
1573,41556,2010-09-10,The Romantics,The Romantics,24961327
1574,41975,1988-09-14,Une affaire de femmes,Story of Women,9833485
1575,13777,2001-08-30,He Died with a Felafel in His Hand,He Died with a Felafel in His Hand,29680525
1576,10075,2007-01-26,Blood and Chocolate,Blood and Chocolate,7271954
1577,13384,1970-04-03,Kes,Kes,1428676
1578,23963,2009-03-06,Pontypool,Pontypool,19463368
1579,111485,2003-01-10,You Wish!,You Wish!,2561398
1580,1050225,2022-12-02,Angry Neighbors,Angry Neighbors,92605
1581,513409,2019-11-01,Earthquake Bird,Earthquake Bird,56911432
1582,5916,1972-12-13,The Getaway,The Getaway,585824
1583,44256,1955-04-07,Razzia sur la Chnouf,Razzia,2055046
1584,65596,1979-07-19,Unidentified Flying Oddball,Unidentified Flying Oddball,7109493
1585,254302,2015-11-22,High-Rise,High-Rise,42833412
1586,359538,2016-04-06,Le Fantôme de Canterville,The Canterville Ghost,50042543
1587,43049,1960-12-28,Where the Boys Are,Where the Boys Are,1811784
1588,803700,2022-12-21,Le otto montagne,The Eight Mountains,70850533
1589,471859,2019-05-10,Charlie Says,Charlie Says,56906922
1590,574436,2019-02-14,La paranza dei bambini,Piranhas,59835425
1591,50476,2003-10-02,스캔들-조선남녀상열지사,Untold Scandal,1290021
1592,810406,2021-04-22,เพราะเราคู่กัน THE MOVIE,2gether: The Movie,67378177
1593,27857,1987-04-17,Prick Up Your Ears,Prick Up Your Ears,535532
1594,135225,2012-09-07,Puhdistus,Purge,37082286
1595,632666,2020-09-10,Unpregnant,Unpregnant,62079016
1596,542917,2019-10-25,El silencio de la ciudad blanca,Twin Murders: The Silence of the White City,63915738
1597,154756,2003-12-25,Lagardère,The Masked Avenger: Lagardere,13145083
1598,11174,1987-12-21,Pelle Erobreren,Pelle the Conqueror,171000
1599,11542,1980-12-25,Altered States,Altered States,350629
