id,release_date,original_title,title
150208,2012-10-05,Vares – Pimeyden tango,Vares: Tango of Darkness
694445,2019-12-16,Peppi Pitkätossu,Pippi Longstocking
293787,2014-07-03,From Here To Eternity,From Here To Eternity
442006,2017-03-06,Borstal,Borstal
494709,2014-01-04,La Nuit du réveillon,"Silent Night, Bloody Night"
211233,2013-01-18,Kaappari,The Hijack That Went South
654896,2020-08-10,Nour,Nour
254546,2014-02-07,ബാല്യകാലസഖി,Balyakalasakhi
237214,2014-07-19,Duniyadari,Duniyadari
561920,2018-03-25,大女優殺人事件～鏡は横にひび割れて～,The Mirror Crack'd from Side to Side
443189,2016-10-08,お父さんと伊藤さん,My Dad and Mr. Ito
635686,2019-10-25,銀河英雄伝説 Die Neue These 星乱 第2章,The Legend of the Galactic Heroes: Die Neue These Seiran 2
1384940,2021-02-09,52 - A Tale of Loneliness,52 - A Tale of Loneliness
545840,2018-11-23,ニート・ニート・ニート,Neet Neet Neet
1064660,2023-03-10,美しい彼～special edit version～,My Beautiful Man ~special edit version~
1097015,2013-06-27,怪物,Kaibutsu
672822,2020-02-16,Past,Past
1177634,2023-09-29,तुमसे न हो पाएगा,Tumse Na Ho Payega
921757,2021-12-31,明け方の若者たち,The End of the Pale Hour
567179,2018-11-08,"Ten, kdo tě miloval","Ten, kdo tě miloval"
668704,2021-09-01,최선의 삶,Snowball
134508,2012-08-15,நான்,Naan
493572,2016-03-27,Notre espion chez Hitler,I Betrayed Hitler
606832,2019-03-22,Georgie,Georgie
1124368,2023-10-04,Das fliegende Klassenzimmer,The Flying Classroom
472253,2017-10-06,Yösyöttö,Man and a Baby
404035,2016-06-24,Jet Trash,Jet Trash
1059050,2022-07-08,破戒,The Broken Commandment
929762,2019-11-10,The Octopus Nest,The Octopus Nest
503658,2017-12-12,The Invisible Man,The Invisible Man
484008,2018-01-12,Kaikki oikein,Winning Ticket
961306,2022-04-29,चंद्रमुखी,Chandramukhi
591350,2019-03-01,"Wie ich lernte, bei mir selbst Kind zu sein",How I Taught Myself to Be a Child
467425,2017-10-13,Korparna,Ravens
211885,2013-08-07,Kung Liljekonvalje av dungen,King Lily of the Valley
218031,2013-09-04,Inte flera mord,No More Murders
472615,2018-01-05,Svanurinn,The Swan
1027289,2022-11-27,A Christmas Carol: A Ghost Story,A Christmas Carol: A Ghost Story
503618,2015-12-26,山のトムさん,Mountain Days with Tom
713153,2018-06-05,A Monster Calls,A Monster Calls
803661,2021-07-23,JP ja murtovaras,JP ja murtovaras
405656,2016-07-30,Joe Cinque's Consolation,Joe Cinque's Consolation
794684,2020-10-15,Czarny Młyn,Black Mill
1134847,2023-07-28,Delfines de plata,Delfines de plata
360080,2015-12-18,Un día vi 10 000 elefantes,"One Day I Saw 10,000 Elephants"
108762,2011-10-21,Kotirauha,Home Sweet Home
956111,2011-01-01,The Little Old Lady Who Was Not Afraid of Anything,The Little Old Lady Who Was Not Afraid of Anything
649314,2019-11-03,新封神姜子牙,Legend of Jiang Ziya
430638,2016-08-20,不可抗力爱上你,Uncontrolled Love 2
499188,2017-10-28,ポンチョに夜明けの風はらませて,Dawn Wind in My Poncho
285709,2014-09-18,Dorsvloer vol confetti,Confetti Harvest
217697,2013-08-16,Les 4 soldats,The 4 Soldiers
467173,2017-10-13,The Whale Caller,The Whale Caller
658060,2020-12-01,Rekindling Christmas,Rekindling Christmas
876648,2021-12-24,一杯熱奶茶的等待,Waiting for My Cup of Tea
824200,2020-03-29,金魚姫,Goldfish Princess
890324,2021-10-24,"Carceller, el hombre que murió dos veces","Carceller, the Man Who Died Twice"
905125,2021-11-27,Rosamunde Pilcher: Im siebten Himmel,Rosamunde Pilcher: Im siebten Himmel
983468,2023-05-15,Transgressing,Transgressing
367769,2015-11-10,La española inglesa,La española inglesa
716447,2012-08-02,Dolu,Dolu
642434,2019-12-26,Můj příběh,My Story
402938,2014-05-22,Fräulein Else,Fräulein Else
1181578,2023-09-22,Cesta do tmy,Into the Darkness
209521,2012-11-03,黄金を抱いて翔べ,Fly with the Gold
162214,2012-10-04,Perahu Kertas 2,Paper Boats 2
47405,2010-10-01,Maskeblomstfamilien,Shameless
635684,2019-11-29,銀河英雄伝説 Die Neue These 星乱 第3章,The Legend of the Galactic Heroes: Die Neue These Seiran 3
755366,2020-07-10,Escape 2120,Escape 2120
670071,2019-11-29,Mookajjiya Kanasugalu,Visions of Mookajji
436835,2017-10-06,Morir,Dying
788976,2023-01-04,Hamsterit,Hamsters
511901,2018-12-26,Juice,Ragged Life of Juice Leskinen
1108013,2022-11-12,La niña mártir,The Girl Martyr
284269,2015-01-16,Yefon,Yefon
554993,2019-01-25,Britt-Marie var här,Britt-Marie Was Here
883154,2021-09-29,Lolita : méprise sur un fantasme,Lolita : méprise sur un fantasme
445732,2018-10-16,Johnny Gruesome,Johnny Gruesome
959848,2022-04-01,Idiot,Idiot
399064,2016-06-06,La llamarada,La llamarada
582751,2012-06-15,魔法使いなら味噌を喰え!,Eat Miso if You are Sorcerer!
142430,2012-10-03,Wir haben gar kein Auto,Wir haben gar kein Auto
1205278,2023-11-10,SULT 2020,City of Tigers
879187,2018-02-24,野球部員、演劇の舞台に立つ！,Baseball Players Acting On The Stage!
589782,2013-11-20,Zabicie ciotki,Killing Auntie
608331,2020-09-11,Metsäjätti,Forest Giant
1006396,2022-07-30,Maniamies,Maniamies
284268,2017-05-01,Lundon's Bridge and the Three Keys,Lundon's Bridge and the Three Keys
170663,2012-04-19,Aduthathu,Aduthathu
726013,2019-04-14,予告殺人,A Murder Is Announced
791981,2021-03-20,エアガール,Air Girl
691537,2013-08-15,Rifftrax Live: Starship Troopers,Rifftrax Live: Starship Troopers
698152,2020-01-25,Inland,Inland
840221,2021-03-06,死との約束,Promise of death
80472,2011-07-29,Roskisprinssi,Garbage Prince
432916,2015-05-30,心霊写真部 劇場版,The Ghost Photo Club
222930,2014-01-30,Η Λιμουζίνα,The Limousine
603538,2019-05-30,Orangentage,Scent of Oranges
791860,2018-06-21,驯兔记,Taming the Rabbit
724404,2019-05-19,"1940, main basse sur le cinéma français",1940: Taking over French Cinema
339814,2013-09-28,「また、必ず会おう」と誰もが言った。,The Road Less Travelled
146550,2010-06-01,Mănuși roșii,Red Gloves
928003,2022-02-17,Nie zgubiliśmy drogi,We Haven't Lost Our Way
955620,2022-07-25,定年オヤジ改造計画,Teinen Oyaji Kaizou Keikaku
1111034,2023-03-15,"Hana Podolská, legenda české módy","Hana Podolská, legenda české módy"
1060959,2018-03-14,On the Move,On the Move
748743,2020-07-21,Ribanje i ribarsko prigovaranje,Fishing and Fishermen's Conversations
262901,2013-10-24,Příběh kmotra,Godfather's Story
1056894,2022-07-31,女子高生と魔法のノート,high school girl & the magic notebook
558472,2017-10-28,リンキング・ラブ,Linking Love
1203384,2022-05-07,"The Handmaid's Tale Scene Recreation: ""Offred""","The Handmaid's Tale Scene Recreation: ""Offred"""
1174440,2019-01-01,Boda Boda Killer: Ani yamutta,Boda Boda Killer
821638,2012-10-27,Lief Konijn,Sweet Rabbit
810878,2019-03-29,握三下，我愛你,Three Makes a Whole
1253715,2023-04-19,Zdążyć przed Panem Bogiem,Shielding the Flame
709699,2020-05-28,痴人の愛,Naomi
1300596,2023-07-31,女の決闘,Onna no ketto
844485,2022-02-25,Muminpappans bravader - En ung Mumins äventyr,The Exploits of Moominpappa – Adventures of a Young Moomin
558766,2010-04-03,半分の月がのぼる空,Looking Up at the Half-Moon
323249,2014-04-11,Och Piccadilly Circus ligger inte i Kumla,Och Piccadilly Circus ligger inte i Kumla
166060,2011-10-19,O Barão,The Baron
874913,2022-05-12,El pa(de)ciente,(Im)Patient
969774,2021-11-18,Des traîtres dans la Résistance,Des traîtres dans la Résistance
951484,2022-10-21,大事なことほど小声でささやく,Whisper in a Whisper as Important
938949,2022-02-28,浅見光彦 軽井沢殺人事件,浅見光彦 軽井沢殺人事件
523670,2018-03-20,Le Mystère de la mort d'Hitler,Le Mystère de la mort d'Hitler
480033,2016-04-10,Bolshoi Ballet: Don Quixote,Bolshoi Ballet: Don Quixote
1187768,2023-12-15,月光武士,Moonlight Warrior
1299837,2019-10-04,ВИЙ,VIY
961337,2022-05-11,Koskinen,Koskinen
492627,2016-10-14,To Build a Fire,To Build a Fire
456472,2015-06-13,ライアの祈り,Raia Prays For…
630489,2019-08-02,The Hidden Track,The Hidden Track
793375,2011-04-08,The Secret Islands: Untold Adventures of the Dawn Treader,The Secret Islands: Untold Adventures of the Dawn Treader
274984,2014-06-06,Poarta Albă,White Gate
332172,2016-03-09,クラゲの食堂,Jellyfish Restaurant
714506,2018-12-04,The Nutcracker (Royal Ballet),The Nutcracker (Royal Ballet)
900908,2021-11-22,He's Into Her: The Movie Cut,He's Into Her: The Movie Cut
325628,2013-11-07,Danger Word,Danger Word
980321,2017-12-01,Heidi: Queen of the Mountain,Heidi: Queen of the Mountain
526999,2018-11-08,Дике поле,The Wild Fields
395824,2014-06-10,From Billions to None: The Passenger Pigeon's Flight to Extinction,From Billions to None: The Passenger Pigeon's Flight to Extinction
558149,2011-08-01,The Turn of the Screw,The Turn of the Screw
1242418,2023-10-26,Um e Meio,Um e Meio
461761,2017-07-08,結城友奈は勇者である -鷲尾須美の章- 第3章 「やくそく」,Yuuki Yuuna is a Hero: Washio Sumi's Chapter 3 - Promise
81615,2012-03-15,Dormir al sol,Asleep in the Sun
1246621,2010-09-04,Խաչագողի հիշատակարանը,The Diary of the Cross Stealer
945799,2022-03-06,Dům na samotě,Dům na samotě
46880,2010-04-09,Punane elavhõbe,Red Mercury
256204,2011-09-07,百合子、ダスヴィダーニヤ,Yoshiko & Yuriko
171820,2013-02-25,Schneewittchen muss sterben,Schneewittchen muss sterben
657621,2019-12-23,诡府神宫,The Mystery Palace
442485,2017-02-24,Ça sent la coupe,Ça sent la coupe
638544,2014-01-01,Зоорь,The Vault
550535,2018-09-26,Homo Novus,Homo Novus
393069,2014-12-18,Šťastná,Šťastná
590894,2015-03-29,Diner Noir Istanbul,Diner Noir Istanbul
518059,2016-05-28,燐寸少女,The Match Girl
402805,2011-04-03,致命请柬,Fatal Invitation
653312,2019-11-23,Vinterrejse,Winter Journey
544309,2019-11-15,Tarhapäivä,Man and a Junior
1042179,2022-12-03,Worst Laid Plans,Worst Laid Plans
1193208,2023-12-19,Marshall in Wonderland,Marshall in Wonderland
1193789,2016-01-25,夏雪薇安之念念不忘,Xia Xue & Wei An: Miss You Always
923008,2022-01-02,Rosamunde Pilcher: Vier Luftballons und ein Todesfall,Four Balloons and a Funeral
757245,2019-12-03,¿Nos hablan los muertos?,Do the Dead Speak to Us?
653931,2021-06-10,Tichý společník,Silent Companion
1231520,2023-11-09,Jak přežít svého muže,How to Survive Your Love
442185,2012-12-01,Murder in the Cassava Patch,Murder in the Cassava Patch
283603,2015-02-06,Men of Granite,Men of Granite
628988,2019-09-05,Espère de même pour toi,Wishing You the Same
651278,2016-12-05,Король Лир,Korol Lir
1226482,2023-08-23,WINNOWING,WINNOWING
256424,2012-10-04,Tüskevár,Thorn Castle
397295,2013-04-12,Shakespeare: The Hidden Truth,Shakespeare: The Hidden Truth
325942,2012-06-10,De Club van Lelijke Kinderen,The Club of Ugly Children
346332,2015-06-18,Grrl Scouts,Grrl Scouts
1080340,2023-01-29,Případ s koncem,Případ s koncem
1203681,2023-11-06,Z mrtvého domu / Glagolská mše,From the House of the Dead & Glagolitic Mass
478627,2017-09-22,খাঁচা,The Cage
364693,2012-10-11,"Старец Паисий и я, стоящий вверх ногами",Elder Paisios and I am standing upside down
761562,2016-01-01,Эйфман Балет: Братья Карамазовы,Eifman Ballet: The Brothers Karamazov
535102,2016-05-27,Xeyirlə Şərin Rəqsi,Dance of Good and Evil
737953,2015-12-06,Bolshoi Ballet: The Lady of the Camellias,Bolshoi Ballet: The Lady of the Camellias
633287,2019-04-27,The Art of Being Normal,The Art of Being Normal
702806,2020-05-01,Los últimos españoles de Mauthausen,Los últimos españoles de Mauthausen
611084,2019-08-15,Perburuan,The Fugitive
606795,2019-05-24,Tháng 5 Để Dành,Sunset Promise
477651,2018-02-21,Последнее Испытание,The Last Trial
1025114,2022-10-19,Лалібела,Lalibela
284271,2015-11-21,Endurance: The Story of Ernest Shackleton,Endurance: The Story of Ernest Shackleton
892364,2014-06-25,Ministre ou rien,Ministre ou rien
596119,2019-01-01,El Corazón de Bolívar,El Corazón de Bolívar
87038,2011-09-23,Knerten i knipe,Twigson in Trouble
419444,2017-04-16,Heavy,Heavy
69347,2010-10-07,Τα Οπωροφόρα Της Αθήνας,The fruit carriers of Athens
342384,2011-05-19,Der Wechselbalg,The Changeling
102774,2011-01-07,川面を滑る風,Kawamo o Suberu Kaze
989955,2021-10-14,Les raisins de la misère,Les raisins de la misère
529062,2016-01-16,Le corps des anges,Body of Angels
793081,2020-11-02,Merenneito purnukassa,Mermaid in a Jar
1354400,2023-11-03,My Film Of Rest And Relaxation,My Film Of Rest And Relaxation
275046,2013-12-18,Alexandre e Outros Heróis,Alexandre e Outros Heróis
629475,2021-11-24,무녀도,The Shaman Sorceress
458490,2013-05-14,Il gusto del cloro,A Taste of chlorine
987993,2022-01-30,Віденська кава,Viennese Coffee
231845,2013-09-28,Op zee,At Sea
1154978,2015-01-01,"Die Geschichte vom Fuchs, der den Verstand verlor",The Story of the Fox who Lost his Mind
769799,2019-09-15,Нічний швидкий,The Night Express
713058,2013-11-22,Мера за меру по британской щеке,Cheek by Jowl: Measure for Measure
363567,2013-07-01,Crystal World,Crystal World
906419,2021-12-01,The Wooden Woman,The Wooden Woman
589818,2011-01-29,Getingdans,Getingdans
863739,2021-09-30,Rites of Spring,Rites of Spring
521467,2017-07-07,Grasshopper Jungle,Grasshopper Jungle
1338311,2011-12-30,ಸರಸಮ್ಮನ ಸಮಾಧಿ,Sarasammana Samadhi
824811,2019-03-05,Kabanata 22,Kabanata 22
888725,2018-09-19,诸天至尊,Supreme Heavens
833283,2021-02-27,Otthon,Home
769353,2018-11-24,新七侠五义之屠龙案,New Seven Heroes and Five Gallants
810957,2018-08-21,Mara dei Cormorani,Mara dei Cormorani
494604,2010-07-07,The White Archer,The White Archer
